Year,State,Demographic,Comparing (Focus group),Cigarette Use Prevalence % (Focus group)
2017,Maine,Income,"Less than $20,000",31.9
2017,Maryland,Income,"$75,000 or above",15.5
2017,Maryland,Income,"From $20,000-$74,999",23.1
2017,Maryland,Income,"Less than $20,000",27.3
2017,Massachusetts,Income,"$75,000 or above",13.6
2017,Massachusetts,Income,"From $20,000-$74,999",21.6
2017,Massachusetts,Income,"Less than $20,000",23.4
2017,Michigan,Income,"$75,000 or above",22.4
2017,Michigan,Income,"From $20,000-$74,999",26.5
2017,Michigan,Income,"Less than $20,000",37.7
2017,Minnesota,Income,"$75,000 or above",16.0
2017,Minnesota,Income,"From $20,000-$74,999",22.7
2017,Minnesota,Income,"Less than $20,000",29.9
2017,Mississippi,Income,"$75,000 or above",20.1
2017,Mississippi,Income,"From $20,000-$74,999",27.2
2017,Mississippi,Income,"Less than $20,000",32.1
2017,Missouri,Income,"$75,000 or above",22.0
2017,Missouri,Income,"From $20,000-$74,999",28.0
2017,Missouri,Income,"Less than $20,000",44.4
2017,Montana,Income,"$75,000 or above",14.5
2017,Montana,Income,"From $20,000-$74,999",23.6
2017,Montana,Income,"Less than $20,000",38.9
2017,Nebraska,Income,"$75,000 or above",16.5
2017,Nebraska,Income,"From $20,000-$74,999",21.4
2017,Nebraska,Income,"Less than $20,000",30.8
2017,Nevada,Income,"$75,000 or above",16.1
2017,Nevada,Income,"From $20,000-$74,999",20.5
2017,Nevada,Income,"Less than $20,000",37.9
2017,New Hampshire,Income,"$75,000 or above",24.2
2017,New Hampshire,Income,"From $20,000-$74,999",21.8
2017,New Hampshire,Income,"Less than $20,000",34.0
2017,New Jersey,Income,"$75,000 or above",20.5
2017,New Jersey,Income,"From $20,000-$74,999",16.2
2017,New Jersey,Income,"Less than $20,000",24.2
2017,New Mexico,Income,"$75,000 or above",15.1
2017,New Mexico,Income,"From $20,000-$74,999",21.6
2017,New Mexico,Income,"Less than $20,000",30.4
2017,New York,Income,"$75,000 or above",16.7
2017,New York,Income,"From $20,000-$74,999",18.1
2017,New York,Income,"Less than $20,000",21.2
2017,North Carolina,Income,"$75,000 or above",21.6
2017,North Carolina,Income,"From $20,000-$74,999",23.3
2017,North Carolina,Income,"Less than $20,000",29.4
2017,North Dakota,Income,"$75,000 or above",16.3
2017,North Dakota,Income,"From $20,000-$74,999",25.3
2017,North Dakota,Income,"Less than $20,000",33.3
2017,Ohio,Income,"$75,000 or above",21.9
2017,Ohio,Income,"From $20,000-$74,999",29.6
2017,Ohio,Income,"Less than $20,000",41.1
2017,Oklahoma,Income,"$75,000 or above",22.2
2017,Oklahoma,Income,"From $20,000-$74,999",27.2
2017,Oklahoma,Income,"Less than $20,000",33.0
2017,Oregon,Income,"$75,000 or above",14.4
2017,Oregon,Income,"From $20,000-$74,999",22.5
2017,Oregon,Income,"Less than $20,000",30.5
2017,Pennsylvania,Income,"$75,000 or above",21.3
2017,Pennsylvania,Income,"From $20,000-$74,999",25.6
2017,Pennsylvania,Income,"Less than $20,000",31.3
2017,Rhode Island,Income,"$75,000 or above",14.5
2017,Rhode Island,Income,"From $20,000-$74,999",21.4
2017,Rhode Island,Income,"Less than $20,000",27.4
2017,South Carolina,Income,"$75,000 or above",17.5
2017,South Carolina,Income,"From $20,000-$74,999",24.5
2017,South Carolina,Income,"Less than $20,000",33.8
2017,South Dakota,Income,"$75,000 or above",22.1
2017,South Dakota,Income,"From $20,000-$74,999",25.1
2017,South Dakota,Income,"Less than $20,000",28.5
2017,Tennessee,Income,"$75,000 or above",20.4
2017,Tennessee,Income,"From $20,000-$74,999",30.2
2017,Tennessee,Income,"Less than $20,000",46.9
2017,Texas,Income,"$75,000 or above",21.5
2017,Texas,Income,"From $20,000-$74,999",18.4
2017,Texas,Income,"Less than $20,000",21.9
2017,Utah,Income,"$75,000 or above",11.2
2017,Utah,Income,"From $20,000-$74,999",14.6
2017,Utah,Income,"Less than $20,000",18.2
2017,Vermont,Income,"$75,000 or above",20.6
2017,Vermont,Income,"From $20,000-$74,999",23.9
2017,Vermont,Income,"Less than $20,000",28.7
2017,Virginia,Income,"$75,000 or above",19.0
2017,Virginia,Income,"From $20,000-$74,999",25.3
2017,Virginia,Income,"Less than $20,000",28.4
2017,Washington,Income,"$75,000 or above",15.8
2017,Washington,Income,"From $20,000-$74,999",18.9
2017,Washington,Income,"Less than $20,000",28.3
2017,West Virginia,Income,"$75,000 or above",20.5
2017,West Virginia,Income,"From $20,000-$74,999",30.7
2017,West Virginia,Income,"Less than $20,000",44.6
2017,Wisconsin,Income,"$75,000 or above",15.6
2017,Wisconsin,Income,"From $20,000-$74,999",23.7
2017,Wisconsin,Income,"Less than $20,000",33.6
2017,Wyoming,Income,"$75,000 or above",18.1
2017,Wyoming,Income,"From $20,000-$74,999",26.0
2017,Wyoming,Income,"Less than $20,000",31.5
2018,Alabama,Income,"$75,000 or above",21.7
2018,Alabama,Income,"From $20,000-$74,999",24.2
2018,Alabama,Income,"Less than $20,000",35.4
2018,Alaska,Income,"$75,000 or above",19.4
2018,Alaska,Income,"From $20,000-$74,999",30.4
2018,Alaska,Income,"Less than $20,000",53.3
2018,Arizona,Income,"$75,000 or above",15.8
2018,Arizona,Income,"From $20,000-$74,999",18.5
2018,Arizona,Income,"Less than $20,000",22.4
2018,Arkansas,Income,"$75,000 or above",23.9
2018,Arkansas,Income,"From $20,000-$74,999",27.1
2018,Arkansas,Income,"Less than $20,000",40.6
2018,California,Income,"$75,000 or above",12.8
2018,California,Income,"From $20,000-$74,999",13.5
2018,California,Income,"Less than $20,000",16.1
2018,Colorado,Income,"$75,000 or above",14.9
2018,Colorado,Income,"From $20,000-$74,999",22.6
2018,Colorado,Income,"Less than $20,000",27.6
2018,Connecticut,Income,"$75,000 or above",14.9
2018,Connecticut,Income,"From $20,000-$74,999",19.5
2018,Connecticut,Income,"Less than $20,000",27.1
2018,Delaware,Income,"$75,000 or above",19.3
2018,Delaware,Income,"From $20,000-$74,999",23.6
2018,Delaware,Income,"Less than $20,000",31.5
2018,District of Columbia,Income,"$75,000 or above",14.4
2018,District of Columbia,Income,"From $20,000-$74,999",22.9
2018,District of Columbia,Income,"Less than $20,000",30.6
2018,Florida,Income,"$75,000 or above",16.0
2018,Florida,Income,"From $20,000-$74,999",18.9
2018,Florida,Income,"Less than $20,000",21.1
2018,Georgia,Income,"$75,000 or above",20.3
2018,Georgia,Income,"From $20,000-$74,999",21.3
2018,Georgia,Income,"Less than $20,000",25.5
2018,Hawaii,Income,"$75,000 or above",15.6
2018,Hawaii,Income,"From $20,000-$74,999",18.2
2018,Hawaii,Income,"Less than $20,000",27.3
2018,Idaho,Income,"$75,000 or above",19.6
2018,Idaho,Income,"From $20,000-$74,999",17.7
2018,Idaho,Income,"Less than $20,000",33.6
2018,Illinois,Income,"$75,000 or above",13.9
2018,Illinois,Income,"From $20,000-$74,999",21.9
2018,Illinois,Income,"Less than $20,000",25.2
2018,Indiana,Income,"$75,000 or above",21.6
2018,Indiana,Income,"From $20,000-$74,999",28.1
2018,Indiana,Income,"Less than $20,000",40.0
2018,Iowa,Income,"$75,000 or above",17.9
2018,Iowa,Income,"From $20,000-$74,999",24.0
2018,Iowa,Income,"Less than $20,000",31.0
2018,Kansas,Income,"$75,000 or above",15.0
2018,Kansas,Income,"From $20,000-$74,999",26.2
2018,Kansas,Income,"Less than $20,000",33.3
2018,Kentucky,Income,"$75,000 or above",23.0
2018,Kentucky,Income,"From $20,000-$74,999",29.4
2018,Kentucky,Income,"Less than $20,000",43.7
2018,Louisiana,Income,"$75,000 or above",18.6
2018,Louisiana,Income,"From $20,000-$74,999",24.1
2018,Louisiana,Income,"Less than $20,000",30.7
2018,Maine,Income,"$75,000 or above",19.2
2018,Maine,Income,"From $20,000-$74,999",24.3
2018,Maine,Income,"Less than $20,000",35.3
2018,Maryland,Income,"$75,000 or above",13.8
2018,Maryland,Income,"From $20,000-$74,999",19.1
2018,Maryland,Income,"Less than $20,000",25.0
2018,Massachusetts,Income,"$75,000 or above",17.1
2018,Massachusetts,Income,"From $20,000-$74,999",21.7
2018,Massachusetts,Income,"Less than $20,000",26.8
2018,Michigan,Income,"$75,000 or above",19.5
2018,Michigan,Income,"From $20,000-$74,999",27.3
2018,Michigan,Income,"Less than $20,000",34.3
2018,Minnesota,Income,"$75,000 or above",19.0
2018,Minnesota,Income,"From $20,000-$74,999",21.7
2018,Minnesota,Income,"Less than $20,000",25.7
2018,Mississippi,Income,"$75,000 or above",17.0
2018,Mississippi,Income,"From $20,000-$74,999",27.1
2018,Mississippi,Income,"Less than $20,000",33.0
2018,Missouri,Income,"$75,000 or above",17.2
2018,Missouri,Income,"From $20,000-$74,999",28.4
2018,Missouri,Income,"Less than $20,000",38.3
2018,Montana,Income,"$75,000 or above",23.0
2018,Montana,Income,"From $20,000-$74,999",25.7
2018,Montana,Income,"Less than $20,000",35.2
2018,Nebraska,Income,"$75,000 or above",17.0
2018,Nebraska,Income,"From $20,000-$74,999",23.5
2018,Nebraska,Income,"Less than $20,000",29.3
2018,Nevada,Income,"$75,000 or above",17.4
2018,Nevada,Income,"From $20,000-$74,999",21.7
2018,Nevada,Income,"Less than $20,000",25.9
2018,New Hampshire,Income,"$75,000 or above",20.7
2018,New Hampshire,Income,"From $20,000-$74,999",24.8
2018,New Hampshire,Income,"Less than $20,000",39.8
2018,New Jersey,Income,"$75,000 or above",20.0
2018,New Jersey,Income,"From $20,000-$74,999",19.8
2018,New Jersey,Income,"Less than $20,000",29.5
2018,New Mexico,Income,"$75,000 or above",14.0
2018,New Mexico,Income,"From $20,000-$74,999",20.8
2018,New Mexico,Income,"Less than $20,000",24.2
2018,New York,Income,"$75,000 or above",15.4
2018,New York,Income,"From $20,000-$74,999",18.9
2018,New York,Income,"Less than $20,000",20.0
2018,North Carolina,Income,"$75,000 or above",20.3
2018,North Carolina,Income,"From $20,000-$74,999",22.9
2018,North Carolina,Income,"Less than $20,000",34.4
2018,North Dakota,Income,"$75,000 or above",23.4
2018,North Dakota,Income,"From $20,000-$74,999",28.2
2018,North Dakota,Income,"Less than $20,000",34.7
2018,Ohio,Income,"$75,000 or above",20.9
2018,Ohio,Income,"From $20,000-$74,999",29.0
2018,Ohio,Income,"Less than $20,000",38.8
2018,Oklahoma,Income,"$75,000 or above",18.5
2018,Oklahoma,Income,"From $20,000-$74,999",28.6
2018,Oklahoma,Income,"Less than $20,000",37.3
2018,Oregon,Income,"$75,000 or above",18.4
2018,Oregon,Income,"From $20,000-$74,999",24.7
2018,Oregon,Income,"Less than $20,000",28.6
2018,Pennsylvania,Income,"$75,000 or above",19.1
2018,Pennsylvania,Income,"From $20,000-$74,999",23.1
2018,Pennsylvania,Income,"Less than $20,000",38.0
2018,Rhode Island,Income,"$75,000 or above",19.6
2018,Rhode Island,Income,"From $20,000-$74,999",19.4
2018,Rhode Island,Income,"Less than $20,000",28.4
2018,South Carolina,Income,"$75,000 or above",19.7
2018,South Carolina,Income,"From $20,000-$74,999",25.1
2018,South Carolina,Income,"Less than $20,000",27.4
2018,South Dakota,Income,"$75,000 or above",19.1
2018,South Dakota,Income,"From $20,000-$74,999",28.7
2018,South Dakota,Income,"Less than $20,000",34.4
2018,Tennessee,Income,"$75,000 or above",21.3
2018,Tennessee,Income,"From $20,000-$74,999",28.3
2018,Tennessee,Income,"Less than $20,000",36.3
2018,Texas,Income,"$75,000 or above",16.4
2018,Texas,Income,"From $20,000-$74,999",16.3
2018,Texas,Income,"Less than $20,000",23.5
2018,Utah,Income,"$75,000 or above",11.0
2018,Utah,Income,"From $20,000-$74,999",15.8
2018,Utah,Income,"Less than $20,000",21.5
2018,Vermont,Income,"$75,000 or above",14.6
2018,Vermont,Income,"From $20,000-$74,999",23.1
2018,Vermont,Income,"Less than $20,000",23.8
2018,Virginia,Income,"$75,000 or above",17.0
2018,Virginia,Income,"From $20,000-$74,999",23.3
2018,Virginia,Income,"Less than $20,000",27.2
2018,Washington,Income,"$75,000 or above",13.6
2018,Washington,Income,"From $20,000-$74,999",18.1
2018,Washington,Income,"Less than $20,000",28.6
2018,West Virginia,Income,"$75,000 or above",23.5
2018,West Virginia,Income,"From $20,000-$74,999",30.8
2018,West Virginia,Income,"Less than $20,000",41.5
2018,Wisconsin,Income,"$75,000 or above",20.5
2018,Wisconsin,Income,"From $20,000-$74,999",23.4
2018,Wisconsin,Income,"Less than $20,000",28.2
2018,Wyoming,Income,"$75,000 or above",19.6
2018,Wyoming,Income,"From $20,000-$74,999",27.4
2018,Wyoming,Income,"Less than $20,000",35.9
2019,Alabama,Income,"$75,000 or above",18.8
2019,Alabama,Income,"From $20,000-$74,999",28.2
2019,Alabama,Income,"Less than $20,000",33.1
2019,Alaska,Income,"$75,000 or above",14.5
2019,Alaska,Income,"From $20,000-$74,999",26.0
2019,Alaska,Income,"Less than $20,000",40.8
2019,Arizona,Income,"$75,000 or above",14.7
2019,Arizona,Income,"From $20,000-$74,999",21.1
2019,Arizona,Income,"Less than $20,000",30.9
2019,Arkansas,Income,"$75,000 or above",16.0
2019,Arkansas,Income,"From $20,000-$74,999",27.2
2019,Arkansas,Income,"Less than $20,000",37.2
2019,California,Income,"$75,000 or above",8.5
2019,California,Income,"From $20,000-$74,999",12.9
2019,California,Income,"Less than $20,000",15.2
2019,Colorado,Income,"$75,000 or above",16.3
2019,Colorado,Income,"From $20,000-$74,999",20.6
2019,Colorado,Income,"Less than $20,000",27.8
2019,Connecticut,Income,"$75,000 or above",14.9
2019,Connecticut,Income,"From $20,000-$74,999",19.4
2019,Connecticut,Income,"Less than $20,000",28.9
2019,Delaware,Income,"$75,000 or above",21.2
2019,Delaware,Income,"From $20,000-$74,999",22.0
2019,Delaware,Income,"Less than $20,000",31.1
2019,District of Columbia,Income,"$75,000 or above",14.8
2019,District of Columbia,Income,"From $20,000-$74,999",23.4
2019,District of Columbia,Income,"Less than $20,000",29.2
2019,Florida,Income,"$75,000 or above",17.0
2019,Florida,Income,"From $20,000-$74,999",20.0
2019,Florida,Income,"Less than $20,000",28.2
2019,Georgia,Income,"$75,000 or above",18.3
2019,Georgia,Income,"From $20,000-$74,999",22.1
2019,Georgia,Income,"Less than $20,000",27.6
2019,Hawaii,Income,"$75,000 or above",11.8
2019,Hawaii,Income,"From $20,000-$74,999",16.1
2019,Hawaii,Income,"Less than $20,000",25.9
2019,Idaho,Income,"$75,000 or above",16.8
2019,Idaho,Income,"From $20,000-$74,999",22.4
2019,Idaho,Income,"Less than $20,000",24.2
2019,Illinois,Income,"$75,000 or above",17.5
2019,Illinois,Income,"From $20,000-$74,999",19.2
2019,Illinois,Income,"Less than $20,000",24.9
2019,Indiana,Income,"$75,000 or above",23.3
2019,Indiana,Income,"From $20,000-$74,999",26.2
2019,Indiana,Income,"Less than $20,000",34.2
2019,Iowa,Income,"$75,000 or above",18.4
2019,Iowa,Income,"From $20,000-$74,999",23.9
2019,Iowa,Income,"Less than $20,000",29.5
2019,Kansas,Income,"$75,000 or above",15.8
2019,Kansas,Income,"From $20,000-$74,999",23.1
2019,Kansas,Income,"Less than $20,000",38.7
2019,Kentucky,Income,"$75,000 or above",24.7
2019,Kentucky,Income,"From $20,000-$74,999",30.6
2019,Kentucky,Income,"Less than $20,000",45.2
2019,Louisiana,Income,"$75,000 or above",18.9
2019,Louisiana,Income,"From $20,000-$74,999",25.7
2019,Louisiana,Income,"Less than $20,000",41.1
2019,Maine,Income,"$75,000 or above",20.1
2019,Maine,Income,"From $20,000-$74,999",26.8
2019,Maine,Income,"Less than $20,000",38.1
2019,Maryland,Income,"$75,000 or above",20.1
2019,Maryland,Income,"From $20,000-$74,999",19.2
2019,Maryland,Income,"Less than $20,000",25.4
2019,Massachusetts,Income,"$75,000 or above",15.7
2019,Massachusetts,Income,"From $20,000-$74,999",18.1
2019,Massachusetts,Income,"Less than $20,000",26.3
2019,Michigan,Income,"$75,000 or above",20.8
2019,Michigan,Income,"From $20,000-$74,999",25.7
2019,Michigan,Income,"Less than $20,000",38.1
2019,Minnesota,Income,"$75,000 or above",17.6
2019,Minnesota,Income,"From $20,000-$74,999",23.1
2019,Minnesota,Income,"Less than $20,000",27.3
2019,Mississippi,Income,"$75,000 or above",18.0
2019,Mississippi,Income,"From $20,000-$74,999",25.1
2019,Mississippi,Income,"Less than $20,000",31.3
2019,Missouri,Income,"$75,000 or above",20.6
2019,Missouri,Income,"From $20,000-$74,999",26.4
2019,Missouri,Income,"Less than $20,000",39.0
2019,Montana,Income,"$75,000 or above",16.4
2019,Montana,Income,"From $20,000-$74,999",23.1
2019,Montana,Income,"Less than $20,000",32.9
2019,Nebraska,Income,"$75,000 or above",15.0
2019,Nebraska,Income,"From $20,000-$74,999",20.1
2019,Nebraska,Income,"Less than $20,000",26.2
2019,Nevada,Income,"$75,000 or above",18.0
2019,Nevada,Income,"From $20,000-$74,999",18.7
2019,Nevada,Income,"Less than $20,000",30.1
2019,New Hampshire,Income,"$75,000 or above",19.3
2019,New Hampshire,Income,"From $20,000-$74,999",28.0
2019,New Hampshire,Income,"Less than $20,000",40.2
2019,New Mexico,Income,"$75,000 or above",14.9
2019,New Mexico,Income,"From $20,000-$74,999",21.4
2019,New Mexico,Income,"Less than $20,000",21.9
2019,New York,Income,"$75,000 or above",16.6
2019,New York,Income,"From $20,000-$74,999",16.8
2019,New York,Income,"Less than $20,000",19.3
2019,North Carolina,Income,"$75,000 or above",15.3
2019,North Carolina,Income,"From $20,000-$74,999",26.7
2019,North Carolina,Income,"Less than $20,000",32.0
2019,North Dakota,Income,"$75,000 or above",16.7
2019,North Dakota,Income,"From $20,000-$74,999",23.2
2019,North Dakota,Income,"Less than $20,000",30.6
2019,Ohio,Income,"$75,000 or above",21.5
2019,Ohio,Income,"From $20,000-$74,999",27.8
2019,Ohio,Income,"Less than $20,000",37.2
2019,Oklahoma,Income,"$75,000 or above",17.0
2019,Oklahoma,Income,"From $20,000-$74,999",26.5
2019,Oklahoma,Income,"Less than $20,000",33.5
2019,Oregon,Income,"$75,000 or above",16.8
2019,Oregon,Income,"From $20,000-$74,999",22.6
2019,Oregon,Income,"Less than $20,000",29.5
2019,Pennsylvania,Income,"$75,000 or above",19.2
2019,Pennsylvania,Income,"From $20,000-$74,999",27.9
2019,Pennsylvania,Income,"Less than $20,000",28.7
2019,Rhode Island,Income,"$75,000 or above",14.1
2019,Rhode Island,Income,"From $20,000-$74,999",20.4
2019,Rhode Island,Income,"Less than $20,000",28.1
2019,South Carolina,Income,"$75,000 or above",20.6
2019,South Carolina,Income,"From $20,000-$74,999",24.1
2019,South Carolina,Income,"Less than $20,000",32.2
2019,South Dakota,Income,"$75,000 or above",24.3
2019,South Dakota,Income,"From $20,000-$74,999",24.1
2019,South Dakota,Income,"Less than $20,000",36.1
2019,Tennessee,Income,"$75,000 or above",18.3
2019,Tennessee,Income,"From $20,000-$74,999",30.5
2019,Tennessee,Income,"Less than $20,000",30.1
2019,Texas,Income,"$75,000 or above",12.9
2019,Texas,Income,"From $20,000-$74,999",21.0
2019,Texas,Income,"Less than $20,000",22.0
2019,Utah,Income,"$75,000 or above",8.1
2019,Utah,Income,"From $20,000-$74,999",12.9
2019,Utah,Income,"Less than $20,000",14.4
2019,Vermont,Income,"$75,000 or above",17.3
2019,Vermont,Income,"From $20,000-$74,999",23.6
2019,Vermont,Income,"Less than $20,000",28.2
2019,Virginia,Income,"$75,000 or above",16.6
2019,Virginia,Income,"From $20,000-$74,999",21.3
2019,Virginia,Income,"Less than $20,000",26.5
2019,Washington,Income,"$75,000 or above",12.9
2019,Washington,Income,"From $20,000-$74,999",20.3
2019,Washington,Income,"Less than $20,000",34.2
2019,West Virginia,Income,"$75,000 or above",21.8
2019,West Virginia,Income,"From $20,000-$74,999",31.1
2019,West Virginia,Income,"Less than $20,000",41.6
2019,Wisconsin,Income,"$75,000 or above",18.3
2019,Wisconsin,Income,"From $20,000-$74,999",25.0
2019,Wisconsin,Income,"Less than $20,000",30.8
2019,Wyoming,Income,"$75,000 or above",16.9
2019,Wyoming,Income,"From $20,000-$74,999",27.0
2019,Wyoming,Income,"Less than $20,000",33.7
2020,Alabama,Income,"$75,000 or above",18.9
2020,Alabama,Income,"From $20,000-$74,999",24.6
2020,Alabama,Income,"Less than $20,000",35.9
2020,Alaska,Income,"$75,000 or above",17.9
2020,Alaska,Income,"From $20,000-$74,999",24.3
